id,name,score,salary
1142,User1142,61.15,34857
1143,User1143,66.05,71460
1144,User1144,91.36,45620
1145,User1145,71.53,94966
1146,User1146,72.84,97948
1147,User1147,84.15,78721
1148,User1148,76.42,94884
1149,User1149,62.81,74649
1150,User1150,96.45,98228
1151,User1151,74.9,25559
1152,User1152,91.2,95718
1153,User1153,68.59,54000
1154,User1154,76.54,51078
1155,User1155,90.22,36567
1156,User1156,89.26,31452
1157,User1157,80.39,92037
1158,User1158,60.71,31507
1159,User1159,60.89,45302
1160,User1160,88.06,82391
1161,User1161,91.44,57954
1162,User1162,87.53,25964
1163,User1163,66.34,25738
1164,User1164,98.11,20951
1165,User1165,63.76,60228
1166,User1166,71.26,34174
1167,User1167,74.27,92120
1168,User1168,71.06,89241
1169,User1169,80.5,28478
1170,User1170,78.24,66139
1171,User1171,94.85,49346
1172,User1172,97.27,58064
1173,User1173,85.33,38008
1174,User1174,79.38,74524
1175,User1175,72.9,81411
1176,User1176,90.14,77500
1177,User1177,78.32,53824
1178,User1178,67.3,66609
1179,User1179,60.2,47727
1180,User1180,89.09,29812
1181,User1181,90.57,37366
1182,User1182,62.97,32163
1183,User1183,80.54,59166
1184,User1184,83.03,27461
1185,User1185,75.09,65925
1186,User1186,91.02,34313
1187,User1187,64.91,61618
1188,User1188,61.68,97439
1189,User1189,69.93,71689
1190,User1190,66.61,94063
1191,User1191,63.86,43099
1192,User1192,71.49,43465
1193,User1193,73.42,20939
1194,User1194,96.58,26633
1195,User1195,68.99,53469
1196,User1196,74.12,87989
1197,User1197,70.38,55693
1198,User1198,72.55,71535
1199,User1199,99.13,42121
1200,User1200,84.33,59007
1201,User1201,86.6,26191
1202,User1202,71.95,43469
1203,User1203,85.45,56819
1204,User1204,94.53,27197
1205,User1205,64.04,94932
1206,User1206,89.86,56461
1207,User1207,95.09,35193
1208,User1208,66.56,58600
1209,User1209,63.58,35284
1210,User1210,75.59,57993
1211,User1211,76.58,25527
1212,User1212,63.7,84135
1213,User1213,68.03,29088
1214,User1214,74.24,59360
1215,User1215,69.66,66255
1216,User1216,77.14,25296
1217,User1217,86.9,27713
1218,User1218,82.07,28239
1219,User1219,81.01,50331
1220,User1220,70.9,40912
1221,User1221,77.84,35921
1222,User1222,91.37,26742
1223,User1223,66.69,96659
1224,User1224,99.01,99499
1225,User1225,72.93,75686
1226,User1226,90.78,40267
1227,User1227,73.33,38624
1228,User1228,80.71,86026
1229,User1229,97.34,61128
1230,User1230,93.83,88093
1231,User1231,64.56,24634
1232,User1232,60.7,45305
1233,User1233,67.46,36481
1234,User1234,85.43,83227
1235,User1235,63.73,99272
1236,User1236,60.36,92981
1237,User1237,82.93,40251
1238,User1238,86.72,67615
1239,User1239,71.37,85029
1240,User1240,88.88,99266
1241,User1241,91.51,37723
1242,User1242,68.3,57709
1243,User1243,86.41,84068
1244,User1244,68.93,32879
1245,User1245,74.86,76875
1246,User1246,86.06,52010
1247,User1247,98.24,99147
1248,User1248,72.2,29319
1249,User1249,71.27,55916
1250,User1250,80.12,55824
1251,User1251,88.11,68333
1252,User1252,91.35,21812
1253,User1253,74.71,93997
1254,User1254,60.63,82235
1255,User1255,63.3,81054
1256,User1256,74.71,90473
1257,User1257,88.97,36712
1258,User1258,75.54,49353
1259,User1259,75.78,51752
1260,User1260,74.7,32923
1261,User1261,73.59,46944
1262,User1262,96.14,22874
1263,User1263,66.23,79345
1264,User1264,75.14,98116
1265,User1265,67.54,39857
1266,User1266,73.72,45432
1267,User1267,64.17,51696
1268,User1268,85.82,96548
1269,User1269,93.26,61150
1270,User1270,78.35,38220
1271,User1271,79.0,20897
1272,User1272,71.83,36396
1273,User1273,66.44,78860
1274,User1274,70.71,62449
1275,User1275,74.39,88590
1276,User1276,83.39,95428
1277,User1277,92.2,81939
1278,User1278,78.95,39596
1279,User1279,72.97,64850
1280,User1280,95.01,32276
1281,User1281,72.26,67869
1282,User1282,87.53,33838
1283,User1283,73.54,21472
1284,User1284,74.13,40304
1285,User1285,64.51,60629
1286,User1286,99.33,87509
1287,User1287,75.42,65694
1288,User1288,99.42,70744
1289,User1289,60.31,94963
1290,User1290,65.68,36202
1291,User1291,61.08,21646
1292,User1292,67.93,87150
1293,User1293,98.84,76128
1294,User1294,70.48,36763
1295,User1295,66.12,30296
1296,User1296,96.28,86811
1297,User1297,68.8,72899
1298,User1298,92.46,22253
1299,User1299,96.16,93522
1300,User1300,64.37,33659
1301,User1301,93.47,33414
1302,User1302,85.31,62272
1303,User1303,97.83,92086
1304,User1304,60.23,85474
1305,User1305,71.73,70546
1306,User1306,88.0,31916
1307,User1307,64.4,83347
1308,User1308,95.07,99191
1309,User1309,91.72,62061
1310,User1310,67.28,68035
1311,User1311,87.09,65063
1312,User1312,89.97,32881
1313,User1313,74.35,31254
1314,User1314,85.84,44746
1315,User1315,94.69,31514
1316,User1316,67.28,55413
1317,User1317,61.69,47039
1318,User1318,91.98,49781
1319,User1319,95.37,92186
1320,User1320,84.37,77182
1321,User1321,73.28,78713
1322,User1322,90.15,90246
1323,User1323,71.36,32151
1324,User1324,83.99,83026
1325,User1325,72.85,71416
1326,User1326,70.42,71147
1327,User1327,68.57,66013
1328,User1328,76.29,67630
1329,User1329,93.53,54519
1330,User1330,78.01,40019
1331,User1331,74.67,80532
1332,User1332,82.8,78621
1333,User1333,63.42,78903
1334,User1334,80.2,53494
1335,User1335,67.76,33982
1336,User1336,79.52,95655
1337,User1337,63.28,94575
1338,User1338,87.73,58151
1339,User1339,72.4,92939
1340,User1340,93.13,26114
1341,User1341,77.26,63401
1342,User1342,68.48,94222
1343,User1343,87.45,98707
1344,User1344,83.76,76144
1345,User1345,94.47,22895
1346,User1346,67.77,29711
1347,User1347,98.34,55354
1348,User1348,98.03,84426
1349,User1349,83.37,26146
1350,User1350,65.06,37861
1351,User1351,67.53,99379
1352,User1352,80.69,83440
1353,User1353,96.94,46274
1354,User1354,88.94,97170
1355,User1355,75.84,26880
1356,User1356,95.22,37703
1357,User1357,83.62,38404
1358,User1358,93.73,78561
1359,User1359,90.17,98981
1360,User1360,79.44,63084
1361,User1361,73.62,66222
1362,User1362,93.7,58768
1363,User1363,70.28,22640
1364,User1364,68.48,66902
1365,User1365,67.02,27701
1366,User1366,79.23,92158
1367,User1367,65.95,91570
1368,User1368,77.35,64550
1369,User1369,90.7,81910
1370,User1370,84.99,23286
1371,User1371,76.35,79395
1372,User1372,89.23,68731
1373,User1373,87.49,38731
1374,User1374,81.26,88720
1375,User1375,90.16,92763
1376,User1376,69.69,58893
1377,User1377,94.53,85881
1378,User1378,79.96,76427
1379,User1379,81.3,60561
1380,User1380,77.8,98232
1381,User1381,87.54,53395
1382,User1382,95.5,68507
1383,User1383,87.7,29043
1384,User1384,90.91,97033
1385,User1385,62.62,98118
1386,User1386,80.77,90731
1387,User1387,85.47,73780
1388,User1388,64.06,99131
1389,User1389,91.06,42516
1390,User1390,74.66,53955
1391,User1391,77.51,47088
1392,User1392,68.57,83191
1393,User1393,94.81,48222
1394,User1394,63.63,33869
1395,User1395,92.83,53008
1396,User1396,87.91,44494
1397,User1397,65.61,37506
1398,User1398,90.7,68326
1399,User1399,77.29,50459
1400,User1400,67.25,47134
1401,User1401,76.67,75541
1402,User1402,64.2,91243
1403,User1403,69.63,60245
1404,User1404,68.94,81951
1405,User1405,99.56,57963
1406,User1406,64.54,31419
1407,User1407,77.26,52451
1408,User1408,88.33,63802
1409,User1409,87.22,33433
1410,User1410,60.08,84553
1411,User1411,65.97,59734
1412,User1412,91.78,88440
1413,User1413,85.65,32186
1414,User1414,83.19,99553
1415,User1415,95.33,63527
1416,User1416,85.98,98966
1417,User1417,91.03,89839
1418,User1418,85.41,71885
1419,User1419,77.17,42855
1420,User1420,85.88,81690
1421,User1421,93.38,81048
1422,User1422,80.42,42939
1423,User1423,85.57,91204
1424,User1424,60.56,43785
1425,User1425,92.93,85761
1426,User1426,96.61,33942
1427,User1427,61.2,96392
1428,User1428,62.27,53915
1429,User1429,74.48,81851
1430,User1430,75.96,34071
1431,User1431,87.72,33757
1432,User1432,60.1,96012
1433,User1433,95.82,67582
1434,User1434,89.45,75960
1435,User1435,90.16,23475
1436,User1436,65.29,94400
1437,User1437,70.67,22787
1438,User1438,93.23,71240
1439,User1439,94.99,53264
1440,User1440,92.46,90016
1441,User1441,90.98,80993
1442,User1442,69.89,91185
1443,User1443,65.36,52788
1444,User1444,73.93,34840
1445,User1445,63.7,60645
1446,User1446,80.72,30404
1447,User1447,87.64,34310
1448,User1448,97.68,55825
1449,User1449,77.51,32879
1450,User1450,97.04,42424
1451,User1451,62.53,54598
1452,User1452,66.58,67009
1453,User1453,86.73,37993
1454,User1454,90.17,47154
1455,User1455,94.91,52149
1456,User1456,78.4,37110
1457,User1457,98.71,72622
1458,User1458,63.74,48018
1459,User1459,97.43,46060
1460,User1460,76.76,84509
1461,User1461,90.2,46681
1462,User1462,68.4,81634
1463,User1463,93.39,78257
1464,User1464,66.32,83860
1465,User1465,71.05,78843
1466,User1466,87.46,28552
1467,User1467,84.47,49658
1468,User1468,80.1,34703
1469,User1469,84.41,53519
1470,User1470,86.34,52478
1471,User1471,98.43,85968
1472,User1472,91.77,43448
1473,User1473,63.08,76950
1474,User1474,87.04,44947
1475,User1475,86.67,85911
1476,User1476,87.14,26560
1477,User1477,91.22,99817
1478,User1478,76.32,28571
1479,User1479,69.6,62491
1480,User1480,66.25,44726
1481,User1481,63.81,80535
1482,User1482,69.04,35026
1483,User1483,65.35,33381
1484,User1484,88.15,82335
1485,User1485,60.29,50315
1486,User1486,67.11,27140
1487,User1487,92.38,55645
1488,User1488,76.87,68201
1489,User1489,85.7,64119
1490,User1490,91.47,97954
1491,User1491,95.12,66965
1492,User1492,93.48,96162
1493,User1493,89.51,45186
1494,User1494,75.98,58675
1495,User1495,65.5,61727
1496,User1496,74.83,74884
1497,User1497,63.11,27509
1498,User1498,62.11,96645
1499,User1499,84.81,60693
1500,User1500,62.0,75699
1501,User1501,71.94,82483
1502,User1502,67.05,62874
1503,User1503,75.49,29794
1504,User1504,95.44,41767
1505,User1505,78.17,25286
1506,User1506,87.85,77602
1507,User1507,69.16,61467
1508,User1508,96.51,55465
1509,User1509,87.17,88153
1510,User1510,75.27,75509
1511,User1511,96.31,49072
1512,User1512,69.63,36751
1513,User1513,63.14,69984
1514,User1514,67.45,76525
1515,User1515,65.55,76136
1516,User1516,88.76,88943
1517,User1517,91.57,61286
1518,User1518,73.24,22994
1519,User1519,70.74,99468
1520,User1520,82.34,85388
1521,User1521,93.66,54524
1522,User1522,74.53,31168
1523,User1523,61.31,55763
1524,User1524,92.52,86131
1525,User1525,91.72,25883
1526,User1526,72.29,89308
1527,User1527,96.05,78705
1528,User1528,93.71,84149
1529,User1529,82.76,80198
1530,User1530,84.99,92418
1531,User1531,62.97,94839
1532,User1532,77.57,44716
1533,User1533,87.71,84625
1534,User1534,70.04,98308
1535,User1535,64.17,38332
1536,User1536,82.59,59938
1537,User1537,82.53,93863
1538,User1538,86.23,31592
1539,User1539,81.35,55337
1540,User1540,89.21,66896
1541,User1541,68.35,43040
1542,User1542,79.64,74900
1543,User1543,77.11,52061
1544,User1544,66.17,20248
1545,User1545,70.62,62090
1546,User1546,79.98,55491
1547,User1547,96.36,46097
1548,User1548,66.34,50982
1549,User1549,69.7,65724
1550,User1550,86.81,62807
1551,User1551,64.33,43989
1552,User1552,78.82,90329
1553,User1553,75.73,21384
1554,User1554,88.13,52764
1555,User1555,69.71,27760
1556,User1556,89.57,64847
1557,User1557,80.87,78785
1558,User1558,83.02,71704
1559,User1559,78.26,99455
1560,User1560,69.35,28028
1561,User1561,73.48,39280
1562,User1562,86.51,96548
1563,User1563,74.64,48850
1564,User1564,91.69,46357
1565,User1565,97.71,92976
1566,User1566,98.82,61030
1567,User1567,79.88,82798
1568,User1568,74.02,57199
1569,User1569,75.57,20768
1570,User1570,83.31,74980
1571,User1571,72.45,92181
1572,User1572,72.36,20740
1573,User1573,82.75,63314
1574,User1574,69.3,99267
1575,User1575,76.18,52280
1576,User1576,66.67,44751
1577,User1577,80.98,36236
1578,User1578,92.44,39422
1579,User1579,83.28,55455
1580,User1580,93.33,98534
1581,User1581,94.88,43683
1582,User1582,69.09,70530
1583,User1583,73.21,42169
1584,User1584,81.58,52867
1585,User1585,77.78,73305
1586,User1586,69.25,38339
1587,User1587,66.48,28153
1588,User1588,78.51,45166
1589,User1589,67.96,28515
1590,User1590,98.95,70939
1591,User1591,74.7,46487
1592,User1592,79.99,80164
1593,User1593,76.98,78814
1594,User1594,91.08,92839
1595,User1595,84.5,98010
1596,User1596,74.97,67753
1597,User1597,73.97,32058
1598,User1598,85.64,67922
1599,User1599,92.33,21924
1600,User1600,65.23,95904
1601,User1601,87.24,93148
1602,User1602,90.49,42692
1603,User1603,94.42,71801
1604,User1604,99.15,98909
1605,User1605,90.25,90422
1606,User1606,94.19,20578
1607,User1607,63.65,42038
1608,User1608,96.32,37921
1609,User1609,87.12,28576
1610,User1610,70.29,65337
1611,User1611,65.05,65308
1612,User1612,66.56,66745
1613,User1613,71.06,45527
1614,User1614,83.28,20042
1615,User1615,69.06,92093
1616,User1616,78.65,96233
1617,User1617,88.77,86344
1618,User1618,80.63,73740
1619,User1619,84.92,42072
1620,User1620,67.51,65183
1621,User1621,66.95,48922
1622,User1622,64.73,22746
1623,User1623,91.36,61637
1624,User1624,60.13,70487
1625,User1625,75.85,67862
1626,User1626,98.62,20283
1627,User1627,78.02,43129
1628,User1628,86.79,51490
1629,User1629,86.6,67541
1630,User1630,91.1,72575
1631,User1631,75.63,74195
1632,User1632,79.34,58665
1633,User1633,97.04,88591
1634,User1634,82.17,76482
1635,User1635,69.97,91032
1636,User1636,71.6,52078
1637,User1637,82.22,43384
1638,User1638,70.52,60631
1639,User1639,97.18,97718
1640,User1640,83.28,32215
1641,User1641,81.41,56260
1642,User1642,81.2,53549
1643,User1643,77.31,39820
1644,User1644,89.05,89888
1645,User1645,61.49,32438
1646,User1646,68.19,72679
1647,User1647,84.98,28209
1648,User1648,73.03,85603
1649,User1649,76.54,43698
1650,User1650,72.6,67910
1651,User1651,75.41,26032
1652,User1652,68.74,32713
1653,User1653,77.72,34486
1654,User1654,82.94,45028
1655,User1655,70.03,50701
1656,User1656,64.14,89619
1657,User1657,62.35,88638
1658,User1658,68.54,38718
1659,User1659,95.24,27297
1660,User1660,76.43,87320
1661,User1661,87.59,53718
1662,User1662,99.87,70559
1663,User1663,84.2,55880
1664,User1664,60.63,61326
1665,User1665,88.83,63121
1666,User1666,98.6,90810
1667,User1667,89.81,62849
1668,User1668,91.42,99851
1669,User1669,69.25,59006
1670,User1670,94.48,86899
1671,User1671,77.92,62142
1672,User1672,98.34,82344
1673,User1673,87.31,83611
1674,User1674,91.77,85607
1675,User1675,92.57,83663
1676,User1676,66.36,41879
1677,User1677,73.0,43774
1678,User1678,78.55,41882
1679,User1679,75.54,74852
1680,User1680,96.02,32848
1681,User1681,72.28,99562
1682,User1682,69.85,53467
1683,User1683,96.99,88782
1684,User1684,79.31,48364
1685,User1685,85.02,64110
1686,User1686,75.55,84976
1687,User1687,76.99,77143
1688,User1688,78.72,74850
1689,User1689,89.3,55755
1690,User1690,64.89,96661
1691,User1691,90.08,28806
1692,User1692,62.22,67258
1693,User1693,87.94,67432
1694,User1694,82.69,97266
1695,User1695,66.04,80991
1696,User1696,79.89,92151
1697,User1697,98.87,54997
1698,User1698,73.5,45604
1699,User1699,94.68,47419
1700,User1700,84.92,36739
1701,User1701,84.02,80954
1702,User1702,68.09,25942
1703,User1703,68.86,20169
1704,User1704,75.99,26947
1705,User1705,78.76,39341
1706,User1706,86.12,75228
1707,User1707,76.94,74396
1708,User1708,94.83,64105
1709,User1709,80.08,86683
1710,User1710,76.77,44324
1711,User1711,90.33,30681
1712,User1712,68.46,22172
1713,User1713,64.23,50252
1714,User1714,79.43,49842
1715,User1715,67.23,40379
1716,User1716,60.74,67076
1717,User1717,89.18,97036
1718,User1718,74.63,68493
1719,User1719,83.74,20977
1720,User1720,98.63,93693
1721,User1721,93.92,89656
1722,User1722,81.42,28839
1723,User1723,90.79,67488
1724,User1724,68.64,29539
1725,User1725,64.74,26269
1726,User1726,65.56,68173
1727,User1727,90.73,67683
1728,User1728,77.96,52893
1729,User1729,85.37,76413
1730,User1730,84.64,80694
1731,User1731,60.67,32242
1732,User1732,65.08,29298
1733,User1733,75.33,76622
1734,User1734,78.07,48392
1735,User1735,92.62,99181
1736,User1736,94.99,84198
1737,User1737,65.77,48697
1738,User1738,72.0,94557
1739,User1739,72.87,82387
1740,User1740,74.9,22643
1741,User1741,84.13,53502
1742,User1742,82.14,69175
1743,User1743,71.37,83532
1744,User1744,74.68,70246
1745,User1745,82.3,95143
1746,User1746,98.36,97978
1747,User1747,64.23,42539
1748,User1748,68.26,38112
1749,User1749,62.29,86930
1750,User1750,81.23,49816
1751,User1751,88.53,59610
1752,User1752,60.89,79859
1753,User1753,73.49,39872
1754,User1754,93.88,77549
1755,User1755,75.18,66293
1756,User1756,67.33,20913
1757,User1757,77.37,78469
1758,User1758,89.87,84111
1759,User1759,60.64,61053
1760,User1760,88.37,94675
1761,User1761,97.08,20511
1762,User1762,89.17,51700
1763,User1763,92.37,69045
1764,User1764,75.92,48723
1765,User1765,88.14,32145
1766,User1766,74.49,59482
1767,User1767,85.27,86003
1768,User1768,67.84,83148
1769,User1769,71.22,63549
1770,User1770,65.32,93526
1771,User1771,97.03,91627
1772,User1772,76.51,58360
1773,User1773,73.2,48589
1774,User1774,79.03,41946
1775,User1775,87.1,42923
1776,User1776,61.62,80639
1777,User1777,84.12,70293
1778,User1778,74.4,69350
1779,User1779,96.45,41297
1780,User1780,71.05,48860
1781,User1781,81.82,41515
1782,User1782,70.19,76368
1783,User1783,60.1,29541
1784,User1784,97.82,20329
1785,User1785,61.36,23957
1786,User1786,87.63,36995
1787,User1787,88.52,94196
1788,User1788,71.07,57364
1789,User1789,70.49,42322
1790,User1790,85.85,89311
1791,User1791,97.05,41449
1792,User1792,95.41,90941
1793,User1793,88.97,37763
1794,User1794,84.44,85561
1795,User1795,96.57,40779
1796,User1796,66.5,20691
1797,User1797,91.75,64069
1798,User1798,81.85,34561
1799,User1799,78.36,82093
1800,User1800,99.44,22200
1801,User1801,65.69,31937
1802,User1802,95.33,38545
1803,User1803,64.85,34563
1804,User1804,68.28,38410
1805,User1805,72.55,68094
1806,User1806,66.02,74352
1807,User1807,64.42,48771
1808,User1808,82.16,49306
1809,User1809,97.37,78921
1810,User1810,97.58,73401
1811,User1811,83.09,35260
1812,User1812,63.72,99703
1813,User1813,89.09,34649
1814,User1814,70.55,60499
1815,User1815,98.24,49746
1816,User1816,92.54,78594
1817,User1817,86.24,41908
1818,User1818,99.82,79863
1819,User1819,93.23,24151
1820,User1820,79.48,98645
1821,User1821,98.18,25966
1822,User1822,68.23,53958
1823,User1823,67.36,53913
